ENTREZID,SYMBOL,GENENAME,T_20171006MN1_B06P1_Run1,T_20171006MN1_C05P1_Run1,T_20171006MN1_C06P1_Run1,T_20171006MN1_D07P1_Run1,T_20171006MN1_F04P1_Run1,T_20171006MN1_F05P1_Run1,T_20171006MN1_G05P1_Run1,T_20171006MN1_G06P1_Run1,T_20171006MN1_H04P1_Run1,T_20171006MN1_H05P1_Run1
100498859,LINC00881,long intergenic non-protein coding RNA 881,7.190142851,4.765146834,7.197720905,14.97073491,13.41494544,10.22826952,6.256275774,8.314315932,8.82507837,19.68839596
57018,CCNL1,cyclin L1,3165.819897,3148.173675,6688.482151,9238.440515,6065.305113,5069.812256,3064.01106,6633.438395,4253.687774,6062.236103
79674,VEPH1,ventricular zone expressed PH domain containing 1,63.27325709,177.8988151,93.57037176,35.18122705,104.9865295,38.35601068,18.76882732,19.40007051,29.4169279,59.06518789
5806,PTX3,pentraxin 3,20.13239998,57.18176201,10.79658136,45.66074148,40.24483631,194.3371208,131.3817913,63.74308881,1228.15674,17.89854179
152078,PQLC2L,PQ loop repeat containing 2 like,25.88451427,84.18426074,0,4.491220474,0,1.704711586,3.128137887,3.464298305,25.00438872,0
6474,SHOX2,short stature homeobox 2,0,3.176764556,0,2.245610237,5.249326475,4.261778965,0,1.385719322,16.17931035,10.73912507
51319,RSRC1,arginine and serine rich coiled-coil 1,539.2607139,628.9993821,593.8119747,536.7008466,515.6005115,569.3736697,559.9366818,435.8087268,703.0645768,485.0504824
4291,MLF1,myeloid leukemia factor 1,37.38874283,125.4822,221.3299178,662.4550199,376.7849892,134.6722153,67.25496457,485.0017627,79.42570533,225.5216265
85476,GFM1,G elongation factor mitochondrial 1,2089.455513,2198.321073,2880.887792,2732.159122,2951.287996,1918.65289,2494.689965,2675.131151,1813.553605,2276.694515
56925,LXN,latexin,967.7932278,1022.918187,1081.457566,641.495991,901.7176367,848.094014,1026.029227,812.0315227,672.1768025,1170.564633
5918,RARRES1,retinoic acid receptor responder 1,3679.915111,851.372901,959.0963106,1209.635381,766.4016653,484.1380904,1193.384604,710.1811525,1403.187461,1467.680426
100287290,LOC100287290,cytokine receptor CRL2,33.07465712,7.94191139,19.79373249,32.18708006,34.41225134,17.89947165,3.128137887,13.16433356,26.47523511,32.21737521
64747,MFSD1,major facilitator superfamily domain containing 1,1935.586456,1839.346678,2861.09406,2202.943642,2134.7261,1779.718896,1986.367558,1869.335365,2509.26395,1893.665721
654502,IQCJ,IQ motif containing J,0,0,0,0,0,0,0,0,0,0
29970,SCHIP1,schwannomin interacting protein 1,42.42184282,28.590881,120.5618252,57.63732942,83.9892236,161.0952449,46.92206831,114.3218441,129.4344828,85.91300057
3592,IL12A,interleukin 12A,20.13239998,19.06058734,10.79658136,16.4678084,18.08101341,29.83245275,6.256275774,16.62863186,55.89216301,14.31883343
730109,LINC01100,long intergenic non-protein coding RNA 1100,0,0,0,0,0,0,0,0,0,0
401097,C3orf80,chromosome 3 open reading frame 80,37.38874283,12.70705822,0,36.67830054,10.49865295,87.79264667,3.128137887,20.78578983,47.06708464,1.789854179
57560,IFT80,intraflagellar transport 80,633.4515852,498.7520353,599.2102653,540.4435304,596.6734427,692.9652597,297.1730993,366.5227607,342.70721,386.6085026
10051,SMC4,structural maintenance of chromosomes 4,4226.365968,2946.449126,2245.688922,2596.673971,3056.274525,3464.826298,2818.452236,2764.510047,2298.932915,2101.288806
406949,MIR15B,microRNA 15b,2.876057141,0,0,1.497073491,0,0,0,0,0,0
406951,MIR16-2,microRNA 16-2,0,0,0,0,0,0,0,0,0,0
286827,TRIM59,tripartite motif containing 59,545.7318424,397.0955695,181.7424528,228.3037074,253.7174463,531.017659,347.2233055,245.9651797,363.2990596,245.2100225
100507647,NA,NA,70.46339994,82.59587846,106.1663833,112.2805118,98.57068603,107.3968299,75.07530929,87.99317695,77.95485894,102.0216882
3840,KPNA4,karyopherin subunit alpha 4,2713.559912,3645.337328,3503.49065,2899.831353,2815.972025,2855.391906,2985.807613,3286.233372,3744.774922,2530.853809
677767,SCARNA7,small Cajal body-specific RNA 7,6251.829209,5599.04753,9578.367094,8736.920895,8642.724412,9762.030897,4363.752353,8876.917977,6760.010032,12520.02998
80117,ARL14,ADP ribosylation factor like GTPase 14,1307.886985,1901.293587,3777.004045,3134.123354,1653.53784,1352.688643,1140.20626,6190.008211,458.9040752,2287.43364
151742,PPM1L,"protein phosphatase, Mg2+/Mn2+ dependent 1L",426.3754711,435.2167442,1311.784635,693.8935632,932.6303371,324.7475571,555.244475,584.7735539,264.7523511,1002.31834
8706,B3GALNT1,"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)",107.8521428,73.06558479,25.19202317,74.85367457,61.24214221,139.78635,89.15192978,57.50735186,220.6269593,39.37679193
51068,NMD3,NMD3 ribosome export adaptor,1057.670013,1304.06185,863.7265086,1261.284416,970.5421394,1298.990228,944.6976419,1087.096808,1423.77931,857.3401515
165679,SPTSSB,serine palmitoyltransferase small subunit B,31.63662855,60.35852657,37.78803475,8.982440948,10.49865295,15.34240427,9.384413661,5.542877288,23.53354232,32.21737521
131149,OTOL1,otolin 1,0,0,0,0,0,0,0,0,0,0
647107,LINC01192,long intergenic non-protein coding RNA 1192,0,0,0,0,0,0,0,0,0,0
100302148,MIR1263,microRNA 1263,0,0,0,0,0,0,0,0,0,0
100302198,NA,NA,0,0,0,0,0,0,0,0,0,0
6476,SI,sucrase-isomaltase,10652.19663,2658.951933,19914.29431,4087.010631,10123.61774,1655.27495,3303.313609,5319.083618,4687.587461,8786.394163
22865,SLITRK3,SLIT and NTRK like family member 3,0,0,0,10.47951444,9.332135955,0,0,0,0,0
590,BCHE,butyrylcholinesterase,2.876057141,0,0,41.16952101,21.5805644,17.04711586,31.28137887,21.47864949,5.88338558,3.579708357
79740,ZBBX,zinc finger B-box domain containing,0,1.588382278,0,0,0,0,0,0,0,0
5276,SERPINI2,serpin family I member 2,5.033099996,0,0,2.994146983,0,1.704711586,0,0,0,0
151790,WDR49,WD repeat domain 49,5.033099996,1.588382278,5.398290679,14.97073491,0,17.04711586,25.0251031,0.692859661,69.12978057,14.31883343
11235,PDCD10,programmed cell death 10,1317.23417,2517.585911,1914.593761,1278.500762,1603.960867,1414.910616,1668.861563,1247.840249,1275.223824,1575.071677
5274,SERPINI1,serpin family I member 1,268.1923284,117.5402886,37.78803475,104.7951444,30.32944186,394.6407321,86.0237919,56.12163254,1060.480251,46.53620864
646168,LRRC77P,"leucine rich repeat containing 77, pseudogene",0,0,0,2.245610237,0.583258497,0,0,1.385719322,7.354231975,1.789854179
27333,GOLIM4,golgi integral membrane protein 4,5089.18311,5406.853274,9902.264535,5720.31781,8330.681116,3492.101684,5643.160748,5653.041974,3480.022571,8056.133658
93556,EGFEM1P,"EGF like and EMI domain containing 1, pseudogene",4.314085711,0,0,7.485367457,0,14.49004848,0,4.157157966,2.94169279,3.579708357
693136,MIR551B,microRNA 551b,0,0,0,0,0,0,0,0,0,0
100507661,LINC02082,long intergenic non-protein coding RNA 2082,0,0,0,0,0,0,0,0,0,0
2122,MECOM,MDS1 and EVI1 complex locus,4307.614582,4120.263629,6342.991547,4113.209417,4593.743924,2997.735324,4086.912149,3713.034923,2376.887774,4567.707864
100505473,NA,NA,8.628171422,12.70705822,10.79658136,2.245610237,14.58146243,3.409423172,6.256275774,4.850017627,11.76677116,5.369562536
7012,TERC,telomerase RNA component,1599.806784,1448.604638,1166.030787,1349.611752,1532.803331,1125.962002,1463.968531,1942.08563,1023.709091,1958.100471
84517,ACTRT3,actin related protein T3,41.70282854,25.41411645,30.59031385,339.0871458,34.99550983,169.6188028,34.40951676,243.193741,54.42131662,137.8187718
55892,MYNN,myoneurin,767.1882423,845.0193719,703.5772184,912.466293,731.4061555,1090.163059,569.3210955,764.9170658,681.0018809,776.7967135
151827,LRRC34,leucine rich repeat containing 34,23.72747141,14.2954405,35.98860452,25.45024935,9.332135955,76.71202136,26.58917204,27.71438644,22.06269593,46.53620864
344657,LRRIQ4,leucine rich repeats and IQ motif containing 4,54.64508567,31.76764556,32.38974407,3.742683728,12.24842844,18.75182744,29.71730993,3.464298305,11.76677116,10.73912507
79782,LRRC31,leucine rich repeat containing 31,874.3213707,484.4565948,1986.57097,954.3843507,1256.338803,577.8972276,466.0925452,643.6666251,251.5147335,1592.970219
344658,SAMD7,sterile alpha motif domain containing 7,0,0,0,2.994146983,0,0,0,2.771438644,2.94169279,0
100128164,LOC100128164,four and a half LIM domains 1 pseudogene,24.44648569,0,12.59601158,32.18708006,19.24753041,81.82615612,1.564068944,40.18586034,33.82946709,21.47825014
7095,SEC62,"SEC62 homolog, preprotein translocation factor",3392.309397,3076.696473,2616.371549,3011.363328,2364.529948,3683.881737,2344.539346,2346.022812,4814.080251,2248.056848
100505492,NA,NA,2.157042855,0,1.799430226,0.748536746,0,1.704711586,0,0.692859661,0,0
26996,GPR160,G protein-coupled receptor 160,1235.985556,1497.844488,3433.312872,2361.633433,1960.915068,1011.746326,1618.811357,1453.619569,1103.134796,2679.411705
80012,PHC3,polyhomeotic homolog 3,3423.227012,2498.525323,4230.460462,3839.244968,3494.301657,4411.793584,2313.257968,3000.775192,3106.427586,3287.962126
5584,PRKCI,protein kinase C iota,1058.389028,1334.241114,2411.236503,1351.857363,1508.306474,1069.70652,1201.204949,1243.683092,800.1404389,1344.180488
6498,SKIL,SKI like proto-oncogene,3715.865826,6272.521616,2798.114002,2780.065473,2219.88184,4435.659546,3356.491953,4071.936228,6548.208151,1859.658492
5010,CLDN11,claudin 11,71.90142851,22.23735189,0,15.71927166,17.49775492,107.3968299,39.10172359,2.771438644,67.65893417,17.89854179
57709,SLC7A14,solute carrier family 7 member 14,12.94225713,0,0,9.730977693,8.165618961,0,0,4.157157966,0,0
200916,RPL22L1,ribosomal protein L22 like 1,1021.000285,891.082458,314.9002896,836.1155449,587.9245652,1051.807048,788.2907475,900.7175593,1197.268966,393.7679193
56648,EIF5A2,eukaryotic translation initiation factor 5A2,261.0021855,363.7395417,95.36980199,165.4266208,115.4851824,383.5601068,386.3250291,230.0294075,350.061442,76.96372968
100505508,NA,NA,0,0,0,1.497073491,0,0,0,0,0,0
6514,SLC2A2,solute carrier family 2 member 2,7.190142851,12.70705822,0,7.485367457,0.583258497,7.671202136,0,2.771438644,0,0
23043,TNIK,TRAF2 and NCK interacting kinase,1162.646099,1486.725812,2366.250747,1512.044226,2074.650475,1692.778605,1576.581495,1350.383479,1239.923511,2301.752474
693154,MIR569,microRNA 569,0,0,3.598860452,0,2.333033989,0,0,1.385719322,0,0
5337,PLD1,phospholipase D1,2134.753413,2738.371047,5932.721456,2298.756346,3228.919041,1622.033074,2188.132452,2057.793193,1261.986207,3135.824521
389177,TMEM212,transmembrane protein 212,0,0,1.799430226,0,1.166516994,1.704711586,1.564068944,0,0,0
64778,FNDC3B,fibronectin type III domain containing 3B,7067.191409,12082.82399,6571.519186,7131.309576,4469.509864,9580.479113,6974.183419,5951.664488,15752.76489,5084.975721
2693,GHSR,growth hormone secretagogue receptor,0,0,0,0,0,9.375913722,0,0,19.12100314,3.579708357
8743,TNFSF10,TNF superfamily member 10,6949.99208,11596.77901,8984.555119,3777.864955,3886.251367,3538.128896,11070.47998,2850.424645,7420.420063,5480.533495
57552,NCEH1,neutral cholesterol ester hydrolase 1,981.4544992,2125.255488,3069.827966,1452.909823,2153.390372,1073.968299,1955.086179,1317.819075,1201.681505,2026.11493
100505528,NA,NA,71.18241423,25.41411645,179.9430226,139.9763714,237.3862084,98.87327198,40.66579253,92.15033491,26.47523511,420.615732
1894,ECT2,epithelial cell transforming 2,1903.230813,2369.866359,802.5458809,1169.214397,1286.668245,1621.180718,2421.178725,1219.433003,1231.098433,927.1444645
83893,SPATA16,spermatogenesis associated 16,0,0,0,0,0,0,0,0,0,0
22871,NLGN1,neuroligin 1,0,0,7.197720905,66.61977036,29.74618336,60.5172613,4.692206831,47.11445695,2.94169279,7.159416714
254827,NAALADL2,N-acetylated alpha-linked acidic dipeptidase like 2,471.6733711,633.7645289,1437.744751,461.8471721,576.8426537,305.1433739,491.1176483,446.8944814,175.030721,862.7097141
100505547,LINC01208,long intergenic non-protein coding RNA 1208,0,0,0,0,0,0,0,0,0,0
79718,TBL1XR1,transducin beta like 1 X-linked receptor 1,8157.936079,8129.340499,10602.24289,7609.624556,8519.07361,7824.626179,7657.681548,5917.021505,6855.615047,6490.011252
100505566,LINC00578,long intergenic non-protein coding RNA 578,28.76057141,0,3.598860452,4.491220474,3.499550983,20.45653903,0,1.385719322,0,1.789854179
10242,KCNMB2,potassium calcium-activated channel subfamily M regulatory beta subunit 2,2.876057141,3.176764556,0,18.71341864,15.74797942,5.114134758,0,8.314315932,0,7.159416714
64393,ZMAT3,zinc finger matrin-type 3,1187.811599,838.6658428,1673.47011,937.9165423,866.1388684,1038.169356,860.237919,854.295962,1010.471473,1030.956007
5290,PIK3CA,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",1158.332013,997.5040706,926.7065665,756.0221131,812.4790866,1506.965042,1021.33702,922.1962088,1225.215047,667.6156086
27094,KCNMB3,potassium calcium-activated channel subfamily M regulatory beta subunit 3,113.6042571,60.35852657,127.7595461,131.7424672,65.90821019,145.7528406,64.12682669,72.05740474,111.784326,132.4492092
51193,ZNF639,zinc finger protein 639,697.4438566,840.2542251,568.6199515,604.8176905,647.4169319,819.9662728,478.6050967,560.5234658,658.939185,567.3837746
55669,MFN1,mitofusin 1,1471.103227,1969.594025,2488.612003,1262.78149,1629.624241,1362.916913,1761.14163,1243.683092,1379.653919,1324.492092
59345,GNB4,G protein subunit beta 4,777.9734565,435.2167442,253.7196619,643.7416013,351.1216153,1735.396394,1998.88011,530.0376407,3502.085267,182.5651262
86,ACTL6A,actin like 6A,1185.654556,1143.63524,962.695171,1101.097553,1212.011157,1033.907577,1079.207571,1335.833426,867.7993731,864.4995683
57129,MRPL47,mitochondrial ribosomal protein L47,928.9664564,945.0874554,870.9242295,916.9575134,1082.527771,1025.384019,968.1586761,994.9464732,1023.709091,676.5648795
4711,NDUFB5,NADH:ubiquinone oxidoreductase subunit B5,1619.939184,2063.308579,2531.798328,1860.113813,1853.595504,1488.213214,1720.475838,1678.798959,1700.298433,2010.006243
8975,USP13,ubiquitin specific peptidase 13,322.837414,138.1892582,250.1208014,562.8996327,485.8543282,456.0103492,339.4029608,549.4377112,207.3893417,556.6446495
51555,PEX5L,peroxisomal biogenesis factor 5 like,2.876057141,0,3.598860452,5.23975722,1.749775492,0,0,0,4.412539185,7.159416714
100505598,NA,NA,0,0,0,0,0,0,0,0,0,0
100505609,LINC02053,long intergenic non-protein coding RNA 2053,0,0,0,0,0,0,0,0,0,0
151613,TTC14,tetratricopeptide repeat domain 14,902.3629279,684.5927618,1293.790333,997.799482,948.961575,922.248968,594.3461985,685.9310644,898.6871474,1063.173382
339829,CCDC39,coiled-coil domain containing 39,24.44648569,12.70705822,62.98005792,37.42683728,23.91359839,31.53716434,9.384413661,24.25008814,32.35862069,51.90577118
8087,FXR1,FMR1 autosomal homolog 1,1872.313199,1545.495957,1327.979507,2024.791897,1421.984216,2528.087282,1293.485016,2077.193264,2251.865831,1494.528239
131118,DNAJC19,DnaJ heat shock protein family (Hsp40) member C19,224.332457,231.9038126,401.2729404,279.9527429,283.4636296,306.8480855,278.404272,306.9368298,286.815047,311.4346271
347689,SOX2-OT,SOX2 overlapping transcript,2.876057141,0,0,0,0,1.704711586,0,0,0,0
6657,SOX2,SRY-box 2,7.190142851,19.06058734,3.598860452,1.497073491,3.499550983,51.99370337,3.128137887,4.157157966,16.17931035,3.579708357
23200,ATP11B,ATPase phospholipid transporting 11B (putative),5469.541667,8717.041942,11163.66512,6685.930212,7415.548534,5164.423749,6497.142392,5468.048445,5145.02069,6488.221397
54165,DCUN1D1,defective in cullin neddylation 1 domain containing 1,974.9833707,1507.374782,1428.7476,1034.477782,1046.365744,1133.633205,1179.307983,823.8101369,1145.789342,1064.963236
56922,MCCC1,methylcrotonoyl-CoA carboxylase 1,1056.231985,768.7770226,1263.200019,940.9106893,1226.59262,766.2678579,853.9816432,891.0175241,678.0601881,1272.586321
27074,LAMP3,lysosomal associated membrane protein 3,383.9536283,343.0905721,16.19487204,143.7190552,61.82540071,479.0239556,1304.433499,182.2220908,1940.046395,37.58693775
23101,MCF2L2,MCF.2 cell line derived transforming sequence-like 2,78.37255708,54.00499745,39.58746498,40.42098427,53.65978174,155.1287543,40.66579253,74.13598373,54.42131662,66.22460461
84002,B3GNT5,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5",2704.931741,6313.819555,8185.608099,3562.286373,4214.042642,3323.335237,4570.209453,5662.04915,4794.959248,5113.613388
100505668,NA,NA,34.51268569,57.18176201,64.77948814,41.91805776,112.56889,38.35601068,62.56275774,83.14315932,32.35862069,69.80431297
100505687,LINC00888,long intergenic non-protein coding RNA 888,158.902157,149.3079341,19.79373249,69.61391735,40.24483631,172.1758702,62.56275774,73.44312407,166.2056426,25.0579585
89857,KLHL6,kelch like family member 6,3190.985397,2145.904458,561.4222306,2982.170395,438.0271314,2958.526957,1141.770329,2002.36442,5411.243887,642.5576501
54800,KLHL24,kelch like family member 24,2427.392227,1871.114324,4721.704914,2729.164975,1934.085177,3599.498514,1144.898467,1986.428648,1991.526019,2878.085519
55689,YEATS2,YEATS domain containing 2,1757.270913,1866.349177,1297.389193,1345.120532,1108.774403,1748.181731,1884.703077,1218.740144,1941.517241,1412.194947
79929,MAP6D1,MAP6 domain containing 1,37.38874283,28.590881,39.58746498,37.42683728,40.82809481,28.98009696,17.20475838,15.9357722,35.30031348,39.37679193
55486,PARL,presenilin associated rhomboid like,713.9811852,708.418496,631.6000094,667.6947771,707.4925571,602.6155456,581.833647,640.2023268,783.9611285,585.2823164
10057,ABCC5,ATP binding cassette subfamily C member 5,718.2952709,1107.102448,1374.764693,913.2148297,1331.579149,681.0322786,941.569504,893.7889627,451.5498433,1052.434257
200909,HTR3D,5-hydroxytryptamine receptor 3D,0,0,0,5.988293965,0,0,0,0,0,0
170572,HTR3C,5-hydroxytryptamine receptor 3C,0,4.765146834,7.197720905,18.71341864,0,0,0,1.385719322,0,3.579708357
285242,HTR3E,5-hydroxytryptamine receptor 3E,7.190142851,76.24234935,3.598860452,24.70171261,1.166516994,0,9.384413661,6.92859661,8.82507837,3.579708357
8893,EIF2B5,eukaryotic translation initiation factor 2B subunit epsilon,1516.401127,1528.023751,1475.532785,1662.500112,1701.948295,1651.013171,1421.73867,1714.134801,1359.062069,1530.325323
1857,DVL3,dishevelled segment polarity protein 3,1358.217985,1510.551546,1894.800028,1739.599397,1940.50102,1763.524136,1764.269768,1874.878243,1772.369906,2382.295912
1173,AP2M1,adaptor related protein complex 2 subunit mu 1,5180.497924,5259.133723,5229.144237,4528.647311,5307.069066,5864.207855,5136.402411,4809.831767,6484.961756,5543.178391
55324,ABCF3,ATP binding cassette subfamily F member 3,1462.475056,1481.960665,1315.383495,1317.424672,1546.218276,1325.413258,1593.786253,1370.476409,1516.442633,1709.310741
90113,VWA5B2,von Willebrand factor A domain containing 5B2,17.25634284,0,10.79658136,79.34489504,75.82360464,42.61778965,56.30648197,98.38607186,36.77115988,62.64489625
100187716,MIR1224,microRNA 1224,0,0,0,0,0.583258497,0,0,0.692859661,0,0
10195,ALG3,"ALG3, alpha-1,3- mannosyltransferase",913.8671564,713.1836428,647.7948814,778.4782155,887.1361743,744.1066072,782.0344718,881.3174888,957.5210032,570.963483
